point_id,w_grav,w_strong,w_em,w_weak,w_exp,w_cool,alc,dmax_grav,seed,arm,phys,viable_d1,estable_d1,expande_d1,acelera_d1,gfin_d1,viable_d2,estable_d2,expande_d2,acelera_d2,gfin_d2,viable_d3,estable_d3,expande_d3,acelera_d3,gfin_d3,viable_d4,estable_d4,expande_d4,acelera_d4,gfin_d4,viable_curv,estable_curv,expande_curv,acelera_curv,gfin_curv
344,0.131014633923769,0.6429275441914797,0.8644482726231217,0.3764206990599632,0.6550966575741768,0.7462544040754437,0.515545317903161,4,7,async,0,0,0,0,0,0.035,0,1,0,0,0.962,0,1,0,0,0.997,0,1,0,0,0.996,0,1,0,0,0.978
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,0,sync,0,0,0,0,0,0.168,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,0,async,0,0,0,0,0,0.152,0,1,0,0,0.993,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,1,sync,0,0,0,0,0,0.156,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,1,async,0,0,0,0,0,0.273,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,2,sync,0,0,0,0,0,0.234,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,2,async,0,0,0,0,0,0.168,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,3,sync,0,0,0,0,0,0.219,0,1,0,0,0.993,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,3,async,0,0,0,0,0,0.195,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,4,sync,0,0,0,0,0,0.18,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,4,async,0,0,0,0,0,0.145,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,5,sync,0,0,0,0,0,0.215,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,5,async,0,0,0,0,0,0.137,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,6,sync,0,0,0,0,0,0.152,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,6,async,0,0,0,0,0,0.145,0,1,0,0,0.993,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,7,sync,0,0,0,0,0,0.188,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
324,0.47943181823939085,0.965116829611361,0.9388802321627736,0.31138225737959146,0.406708849593997,0.03714955784380436,0.25767774507403374,3,7,async,0,0,0,0,0,0.164,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,0,sync,0,0,0,0,0,0.383,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,0,async,0,0,1,0,0,0.789,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,1,sync,0,0,0,0,0,0.344,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,1,async,0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,2,sync,0,0,1,0,0,0.59,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,2,async,0,0,1,0,0,0.773,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,3,sync,0,0,0,0,0,0.324,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,3,async,0,0,1,0,0,0.887,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,4,sync,0,0,1,0,0,0.59,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,4,async,0,0,0,0,0,0.379,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,5,sync,0,0,1,0,0,0.473,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,5,async,0,0,0,0,0,0.32,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,6,sync,0,0,1,0,0,0.508,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,6,async,0,0,0,0,0,0.43,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,7,sync,0,0,1,0,0,0.844,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
329,0.8987168380990624,0.14652572479099035,0.2416920829564333,0.31270769983530045,0.1025872128084302,0.8283864678815007,0.5330574754625559,4,7,async,0,0,1,0,0,0.715,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,0,sync,0,0,0,0,0,0.355,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,0,async,0,0,0,0,0,0.234,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,1,sync,0,0,0,0,0,0.203,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,1,async,0,0,1,0,0,0.484,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,2,sync,0,0,0,0,0,0.23,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,2,async,0,0,0,0,0,0.219,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,3,sync,0,0,0,0,0,0.191,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,3,async,0,0,0,0,0,0.398,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,4,sync,0,0,0,0,0,0.215,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,4,async,0,0,0,0,0,0.363,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,5,sync,0,0,0,0,0,0.352,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,5,async,0,0,0,0,0,0.164,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,6,sync,0,0,0,0,0,0.203,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,6,async,0,0,0,0,0,0.152,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,7,sync,0,0,0,0,0,0.293,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
330,0.71425542794168,0.54343322198838,0.8939084215089679,0.7061815476045012,0.3212294736877084,0.5440785260871053,0.2377866841852665,3,7,async,0,0,0,0,0,0.203,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,0,sync,0,0,1,0,0,0.605,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,0,async,0,0,1,0,0,0.949,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,1,sync,0,0,0,0,0,0.27,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,1,async,0,0,1,0,0,0.836,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,2,sync,0,0,0,0,0,0.285,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,2,async,0,0,1,0,0,0.617,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,3,sync,0,0,0,0,0,0.262,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,3,async,0,0,1,0,0,0.488,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,4,sync,0,0,0,0,0,0.32,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,4,async,0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,5,sync,0,0,1,0,0,0.508,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,5,async,0,0,0,0,0,0.414,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,6,sync,0,0,0,0,0,0.215,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,6,async,0,0,1,0,0,0.867,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,7,sync,0,0,1,0,0,0.875,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
339,0.2923854785040021,0.2933894908055663,0.9096090327948332,0.839532595127821,0.04654807969927788,0.6622355915606022,0.39274590741842985,4,7,async,0,0,1,0,0,0.91,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,0,sync,0,0,0,0,0,0.023,0,1,0,0,0.979,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.978
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,0,async,0,0,0,0,0,0.07,0,1,0,0,0.986,0,1,0,0,0.994,0,1,0,0,1.0,0,1,0,0,0.983
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,1,sync,0,0,0,0,0,0.039,0,1,0,0,0.99,0,1,0,0,0.988,0,1,0,0,1.0,0,1,0,0,0.986
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,1,async,0,0,0,0,0,0.047,0,1,0,0,0.983,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,0.983
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,2,sync,0,0,0,0,0,0.051,0,1,0,0,0.969,0,1,0,0,0.994,0,1,0,0,1.0,0,1,0,0,0.981
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,2,async,0,0,0,0,0,0.043,0,1,0,0,0.972,0,1,0,0,0.991,0,1,0,0,1.0,0,1,0,0,0.975
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,3,sync,0,0,0,0,0,0.047,0,1,0,0,0.99,0,1,0,0,0.991,0,1,0,0,0.996,0,1,0,0,0.989
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,3,async,0,0,0,0,0,0.043,0,1,0,0,0.976,0,1,0,0,0.994,0,1,0,0,1.0,0,1,0,0,0.981
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,4,sync,0,0,0,0,0,0.035,0,1,0,0,0.962,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,0.97
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,4,async,0,0,0,0,0,0.047,0,1,0,0,0.934,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,0.972
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,5,sync,0,0,0,0,0,0.051,0,1,0,0,0.965,0,1,0,0,0.994,0,1,0,0,0.996,0,1,0,0,0.992
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,5,async,0,0,0,0,0,0.055,0,1,0,0,0.972,0,1,0,0,0.991,0,1,0,0,1.0,0,1,0,0,0.981
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,6,sync,0,0,0,0,0,0.043,0,1,0,0,0.993,0,1,0,0,0.994,0,1,0,0,1.0,0,1,0,0,0.981
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,6,async,0,0,0,0,0,0.039,0,1,0,0,0.99,0,1,0,0,0.997,0,1,0,0,0.996,0,1,0,0,0.97
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,7,sync,0,0,0,0,0,0.047,0,1,0,0,0.993,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.989
351,0.01093442365527153,0.4305399227887392,0.7072436148300767,0.36103880405426025,0.5127543276175857,0.7988222306594253,0.48508952651172876,4,7,async,0,0,0,0,0,0.039,0,1,0,0,0.979,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,0.983
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,0,sync,0,0,0,0,0,0.266,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,0,async,0,0,0,0,0,0.438,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,1,sync,0,0,0,0,0,0.207,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,1,async,0,0,0,0,0,0.258,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,2,sync,0,0,0,0,0,0.211,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,2,async,0,0,0,0,0,0.43,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,3,sync,0,0,0,0,0,0.223,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,3,async,0,0,0,0,0,0.227,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,4,sync,0,0,0,0,0,0.246,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,4,async,0,0,0,0,0,0.258,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,5,sync,0,0,0,0,0,0.207,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,0.997
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,5,async,0,0,0,0,0,0.164,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,6,sync,0,0,0,0,0,0.145,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,6,async,0,0,0,0,0,0.273,0,1,0,0,0.997,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,7,sync,0,0,0,0,0,0.219,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
340,0.4125892939046025,0.5067545091733336,0.502406282350421,0.9174124486744404,0.18403858225792646,0.8554286863654852,0.6069170236587524,4,7,async,0,0,0,0,0,0.32,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0,0,1,0,0,1.0
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,0,sync,0,0,0,0,0,0.051,0,1,0,0,0.927,0,1,0,0,0.98,0,1,0,0,0.98,0,1,0,0,0.936
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,0,async,0,0,0,0,0,0.047,0,1,0,0,0.92,0,1,0,0,0.991,0,1,0,0,1.0,0,1,0,0,0.972
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,1,sync,0,0,0,0,0,0.047,0,1,0,0,0.917,0,1,0,0,0.988,0,1,0,0,0.988,0,1,0,0,0.953
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,1,async,0,0,0,0,0,0.051,0,1,0,0,0.934,0,1,0,0,0.988,0,1,0,0,0.988,0,1,0,0,0.942
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,2,sync,0,0,0,0,0,0.051,0,1,0,0,0.913,0,1,0,0,0.983,0,1,0,0,1.0,0,1,0,0,0.942
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,2,async,0,0,0,0,0,0.035,0,1,0,0,0.886,0,1,0,0,0.974,0,1,0,0,1.0,0,1,0,0,0.967
348,0.32042921613901854,0.7526107113808393,0.42195582389831543,0.7213253369554877,0.7938977209851146,0.5747989034280181,0.7833128711208701,5,3,sync,0,0,0,0,0,0.07,0,1,0,0,0.913,0,1,0,0,0.971,0,1,0,0,0.992,0,1,0,0,0.936
