genealogia,seed_base,rule_id,brazo,clase,es_clase_III,es_clase_III_o_IV,pendiente,z_agg,holon_ratio,diam_b1,giant_b1,grado_medio_b1,n_aristas_b1,diams_por_escala,K,J,noise,meandeg,kcap,seed,seg
H15_3389417,3389417,A2-B0-C2-r9,C2-hibrido,I,0,0,0.534625,0.1414,1.0982,10.0,0.9815,3.989,3989,10|7|5|5|4,4,0.589,0.31,4.05,6,3390291,3.34
H15_3389417,3389417,A2-B0-C2-r10,C2-hard,I,0,0,0.575412,0.3864,2.1826,11.0,0.985,4.048,4048,11|9|6|5|4,5,0.363,0.195,6.44,6,3390388,3.96
H15_3389417,3389417,A2-B0-C2-r10,C2-hibrido,II,0,0,0.440405,0.495,1.9312,9.0,0.9945,5.394,5394,9|6|5|4|4,5,0.363,0.195,6.44,6,3390388,4.81
H15_3389417,3389417,A2-B0-C2-r11,C2-hard,III,1,1,0.750733,0.4899,2.4487,14.0,0.9655,3.369,3369,14|10|6|5|4,5,0.378,0.1,5.12,5,3390485,4.13
H15_3389417,3389417,A2-B0-C2-r11,C2-hibrido,I,0,0,0.466208,1.6971,4.1522,9.0,0.99,4.777,4777,9|8|6|5|4,5,0.378,0.1,5.12,5,3390485,3.78
H15_3389417,3389417,A2-B0-C2-r12,C2-hard,III,1,1,1.404229,0.7883,2.5845,22.0,0.768,2.111,2111,22|15|10|6|5,5,0.398,0.245,7.85,4,3390582,3.3
H15_3389417,3389417,A2-B0-C2-r12,C2-hibrido,III,1,1,1.278516,1.8082,2.4652,17.0,0.7345,2.303,2303,17|12|8|6|5,5,0.398,0.245,7.85,4,3390582,2.55
H15_3389417,3389417,A2-B0-C2-r13,C2-hard,I,0,0,0.68395,0.9521,4.8031,13.0,0.982,3.419,3419,13|10|7|5|4,8,0.772,0.177,4.96,5,3390679,3.25
H15_3389417,3389417,A2-B0-C2-r13,C2-hibrido,I,0,0,0.594274,1.0556,2.9937,11.0,0.996,4.813,4813,11|7|5|4|4,8,0.772,0.177,4.96,5,3390679,3.22
H15_3389417,3389417,A2-B0-C2-r14,C2-hard,III,1,1,0.716116,0.4398,3.0552,12.0,0.938,3.263,3263,12|9|6|5|4,5,0.535,0.154,6.98,5,3390776,3.03
H15_3389417,3389417,A2-B0-C2-r14,C2-hibrido,III,1,1,0.891448,0.9899,3.0031,13.0,0.9065,3.611,3611,13|10|6|5|4,5,0.535,0.154,6.98,5,3390776,3.4
H15_3389417,3389417,A2-B0-C2-r15,C2-hard,III,1,1,0.717115,0.8329,2.4066,13.0,0.9295,3.135,3135,13|10|7|5|5,7,0.671,0.156,7.36,5,3390873,3.08
H15_3389417,3389417,A2-B0-C2-r15,C2-hibrido,III,1,1,1.036601,0.1569,2.9006,14.0,0.8775,3.364,3364,14|11|6|5|4,7,0.671,0.156,7.36,5,3390873,2.99
H15_3389417,3389417,A2-B0-C2-r16,C2-hard,I,0,0,0.61619,0.2121,1.7127,14.0,0.959,3.351,3351,14|8|7|5|5,6,0.702,0.141,6.14,5,3390970,3.12
H15_3389417,3389417,A2-B0-C2-r16,C2-hibrido,I,0,0,0.648075,0.5657,2.2,11.0,0.9565,4.077,4077,11|8|6|5|4,6,0.702,0.141,6.14,5,3390970,3.55
H15_3389417,3389417,A2-B0-C2-r17,C2-hard,II,0,0,0.374508,0.495,1.3665,8.0,0.987,4.752,4752,8|7|5|5|4,6,0.355,0.342,7.54,7,3391067,3.85
H15_3389417,3389417,A2-B0-C2-r17,C2-hibrido,I,0,0,0.331755,0.2828,1.4204,8.0,0.995,5.725,5725,8|6|5|5|4,6,0.355,0.342,7.54,7,3391067,3.72
H15_3389417,3389417,A2-B0-C2-r18,C2-hard,III,1,1,0.70002,0.8106,1.67,13.0,0.972,3.281,3281,13|10|7|5|4,6,0.558,0.322,4.46,5,3391164,3.1
H15_3389417,3389417,A2-B0-C2-r18,C2-hibrido,I,0,0,0.510151,0.7071,1.1296,10.0,0.983,4.241,4241,10|7|6|5|4,6,0.558,0.322,4.46,5,3391164,2.87
H15_3389417,3389417,A2-B0-C2-r19,C2-hard,III,1,1,0.743528,1.0935,2.9119,15.0,0.9405,3.286,3286,15|10|6|5|5,4,0.525,0.169,6.55,5,3391261,2.99
H15_3389417,3389417,A2-B0-C2-r19,C2-hibrido,I,0,0,0.673316,0.4243,3.1432,11.0,0.9345,3.907,3907,11|8|6|5|4,4,0.525,0.169,6.55,5,3391261,3.05
