n,n_pos,n_neg,n_cero,p_signos,W,p_wilcoxon,n_pos_extremidad
40,16,24,0,0.26818725105476915,357.0,0.48452077669571736,4
40,22,18,0,0.6358280026288412,372.0,0.617864971896779,2
40,21,19,0,0.8746293123804207,348.0,0.4125340336249792,1
40,18,22,0,0.6358280026288412,362.0,0.5272133391008538,2
40,22,18,0,0.6358280026288412,405.0,0.9523059934635967,2
40,15,25,0,0.1538599441628321,350.0,0.42797189528209856,5
40,24,16,0,0.26818725105476915,357.0,0.48452077669571736,4
40,20,20,0,1.0,395.0,0.8471556244439853,0
40,22,18,0,0.6358280026288412,297.0,0.1315581506714807,2
40,12,28,0,0.01658900337497471,241.0,0.022363033434885438,8
40,17,23,0,0.42959050784338615,303.0,0.1537894909415627,3
40,19,21,0,0.8746293123804207,389.0,0.7852034492480016,1
40,18,22,0,0.6358280026288412,345.0,0.3899927400161687,2
40,18,22,0,0.6358280026288412,402.0,0.9205922683031531,2
40,25,15,0,0.1538599441628321,285.0,0.09449897358172166,5
40,24,16,0,0.26818725105476915,274.0,0.06822422074037604,4
40,20,20,0,1.0,341.0,0.3611039877814619,0
40,22,18,0,0.6358280026288412,324.0,0.25349167909553216,2
40,20,20,0,1.0,389.0,0.7852034492480016,0
40,29,11,0,0.006426576095691416,228.0,0.01355766506276268,9
40,23,17,0,0.42959050784338615,296.0,0.12810258085846726,3
40,24,16,0,0.26818725105476915,301.0,0.14608894804041483,4
40,21,19,0,0.8746293123804207,407.0,0.9734926504152099,1
40,21,19,0,0.8746293123804207,408.0,0.9840937587196095,1
40,20,20,0,1.0,384.0,0.7345573100628826,0
40,18,22,0,0.6358280026288412,397.0,0.8680334030395898,2
40,13,27,0,0.03847730828420026,221.0,0.01019742315656913,7
40,19,21,0,0.8746293123804207,404.0,0.9417240968323313,1
40,22,18,0,0.6358280026288412,356.0,0.47620780297620513,2
40,24,16,0,0.26818725105476915,343.0,0.3753805605592788,4
40,25,15,0,0.1538599441628321,297.0,0.1315581506714807,5
40,15,25,0,0.1538599441628321,252.0,0.033219984823517734,5
40,19,21,0,0.8746293123804207,361.0,0.5185272742000961,1
40,20,20,0,1.0,380.0,0.6948266715426143,0
40,23,17,0,0.42959050784338615,322.0,0.2424468300960143,3
40,19,21,0,0.8746293123804207,344.0,0.3826448613508546,1
40,15,25,0,0.1538599441628321,334.0,0.3138070678778604,5
40,26,14,0,0.0806904677519924,229.0,0.0141080951798358,6
40,16,24,0,0.26818725105476915,277.0,0.07472652908654709,4
40,17,23,0,0.42959050784338615,376.0,0.6558992899281293,3
40,22,18,0,0.6358280026288412,361.0,0.5185272742000961,2
40,22,18,0,0.6358280026288412,354.0,0.45981367328386114,2
40,24,16,0,0.26818725105476915,314.0,0.20159339489509875,4
40,18,22,0,0.6358280026288412,358.0,0.49291002014433616,2
40,19,21,0,0.8746293123804207,367.0,0.5717037787562731,1
40,23,17,0,0.42959050784338615,361.0,0.5185272742000961,3
40,17,23,0,0.42959050784338615,295.0,0.12471638389069994,3
40,23,17,0,0.42959050784338615,329.0,0.2825841121848498,3
40,16,24,0,0.26818725105476915,301.0,0.14608894804041483,4
40,19,21,0,0.8746293123804207,362.0,0.5272133391008538,1
40,20,20,0,1.0,399.0,0.8890015714441688,0
40,22,18,0,0.6358280026288412,360.0,0.5099141109240009,2
40,23,17,0,0.42959050784338615,396.0,0.8575823361643415,3
40,25,15,0,0.1538599441628321,334.0,0.3138070678778604,5
40,25,15,0,0.1538599441628321,349.0,0.42021225081225566,5
40,15,25,0,0.1538599441628321,343.0,0.3753805605592788,5
40,23,17,0,0.42959050784338615,375.0,0.6463036218483467,3
40,20,20,0,1.0,396.0,0.8575823361643415,0
40,23,17,0,0.42959050784338615,388.0,0.7749952346202917,3
40,23,17,0,0.42959050784338615,351.0,0.4358124383925315,3
40,22,18,0,0.6358280026288412,383.0,0.7245544941888511,2
40,24,16,0,0.26818725105476915,330.0,0.28865784978552256,4
40,23,17,0,0.42959050784338615,311.0,0.18761708125202858,3
40,16,24,0,0.26818725105476915,300.0,0.1423485195809917,4
40,14,26,0,0.0806904677519924,311.0,0.18761708125202858,6
40,17,23,0,0.42959050784338615,305.0,0.1617874718067469,3
40,26,14,0,0.0806904677519924,291.0,0.11185002994352544,6
40,19,21,0,0.8746293123804207,387.0,0.7648249070225575,1
40,25,15,0,0.1538599441628321,298.0,0.13508384089254832,5
40,16,24,0,0.26818725105476915,353.0,0.45173393898585346,4
40,20,20,0,1.0,403.0,0.9311522501084255,0
40,19,21,0,0.8746293123804207,407.0,0.9734926504152099,1
40,20,20,0,1.0,405.0,0.9523059934635967,0
40,19,21,0,0.8746293123804207,400.0,0.8995151304461615,1
40,16,24,0,0.26818725105476915,338.0,0.34032321635640983,4
40,17,23,0,0.42959050784338615,403.0,0.9311522501084255,3
40,22,18,0,0.6358280026288412,401.0,0.9100459608780511,2
40,22,18,0,0.6358280026288412,336.0,0.32689447529082827,2
40,24,16,0,0.26818725105476915,387.0,0.7648249070225575,4
40,15,25,0,0.1538599441628321,313.0,0.19685455255421402,5
40,23,17,0,0.42959050784338615,390.0,0.7954479165618977,3
40,18,22,0,0.6358280026288412,367.0,0.5717037787562731,2
40,20,20,0,1.0,390.0,0.7954479165618977,0
40,21,19,0,0.8746293123804207,392.0,0.8160389817658142,1
40,16,24,0,0.26818725105476915,365.0,0.5536995567435952,4
40,18,22,0,0.6358280026288412,366.0,0.5626676823321759,2
40,26,14,0,0.0806904677519924,271.0,0.062184092836105265,6
40,17,23,0,0.42959050784338615,349.0,0.42021225081225566,3
40,17,23,0,0.42959050784338615,385.0,0.7446043581785489,3
40,22,18,0,0.6358280026288412,395.0,0.8471556244439853,2
40,25,15,0,0.1538599441628321,331.0,0.2948169606661395,5
40,22,18,0,0.6358280026288412,399.0,0.8890015714441688,2
40,20,20,0,1.0,370.0,0.599208943085614,0
40,18,22,0,0.6358280026288412,332.0,0.30106151267864334,2
40,18,22,0,0.6358280026288412,329.0,0.2825841121848498,2
40,19,20,1,1.0,343.0,0.5118981831425787,1
40,18,22,0,0.6358280026288412,391.0,0.8057269839482615,2
40,22,18,0,0.6358280026288412,380.0,0.6948266715426143,2
40,18,22,0,0.6358280026288412,407.0,0.9678345432529625,2
40,20,20,0,1.0,409.0,0.9946976143110078,0
40,22,18,0,0.6358280026288412,376.0,0.6558992899281293,2
40,17,23,0,0.42959050784338615,384.0,0.7345573100628826,3
40,22,18,0,0.6358280026288412,349.0,0.42021225081225566,2
40,23,17,0,0.42959050784338615,369.0,0.589975534387122,3
40,16,24,0,0.26818725105476915,330.0,0.28865784978552256,4
40,22,18,0,0.6358280026288412,410.0,1.0,2
40,18,22,0,0.6358280026288412,280.0,0.08171383123044507,2
40,21,19,0,0.8746293123804207,348.0,0.4125340336249792,1
40,17,23,0,0.42959050784338615,338.0,0.34032321635640983,3
40,25,15,0,0.1538599441628321,235.0,0.017831046616265667,5
40,21,19,0,0.8746293123804207,408.0,0.9840937587196095,1
40,25,15,0,0.1538599441628321,344.0,0.3826448613508546,5
40,20,20,0,1.0,379.0,0.6850159026034817,0
40,27,13,0,0.03847730828420026,293.0,0.11814906760264421,7
40,22,18,0,0.6358280026288412,394.0,0.8367550107286661,2
40,23,17,0,0.42959050784338615,294.0,0.12139880184622598,3
40,19,20,1,1.0,387.0,0.9666063228557329,1
40,23,17,0,0.42959050784338615,383.0,0.7245544941888511,3
40,22,18,0,0.6358280026288412,403.0,0.9311522501084255,2
40,19,21,0,0.8746293123804207,378.0,0.6752568088832049,1
40,18,22,0,0.6358280026288412,370.0,0.599208943085614,2
40,18,22,0,0.6358280026288412,398.0,0.8785070700851065,2
40,20,20,0,1.0,335.0,0.32030806105103693,0
40,21,19,0,0.8746293123804207,327.0,0.27069234351074556,1
40,17,23,0,0.42959050784338615,365.0,0.5536995567435952,3
40,18,22,0,0.6358280026288412,403.0,0.9311522501084255,2
40,18,22,0,0.6358280026288412,379.0,0.6850159026034817,2
40,12,27,1,0.023702702470473014,295.0,0.1849308689534782,8
40,20,20,0,1.0,362.0,0.5272133391008538,0
40,18,21,1,0.7492586247608418,379.0,0.8780000656688126,2
40,20,19,1,1.0,364.0,0.7167319204928477,0
40,21,19,0,0.8746293123804207,397.0,0.8680334030395898,1
40,22,18,0,0.6358280026288412,355.0,0.4679718594561564,2
40,15,25,0,0.1538599441628321,327.0,0.27069234351074556,5
40,23,17,0,0.42959050784338615,307.0,0.17008811905543553,3
40,16,23,1,0.3367836351899315,297.0,0.19435098047556754,4
40,19,21,0,0.8746293123804207,368.0,0.5808067661073437,1
40,15,25,0,0.1538599441628321,318.0,0.2213606056466233,5
40,20,20,0,1.0,394.0,0.8367550107286661,0
40,18,22,0,0.6358280026288412,406.0,0.9628961195248849,2
40,18,22,0,0.6358280026288412,372.0,0.617864971896779,2
40,21,19,0,0.8746293123804207,396.0,0.8575823361643415,1
40,18,22,0,0.6358280026288412,348.0,0.4125340336249792,2
40,19,21,0,0.8746293123804207,378.0,0.6752568088832049,1
40,21,18,1,0.7492586247608418,385.0,0.9443727540638497,1
40,26,13,1,0.05325191409792752,273.0,0.1025247941818208,6
40,22,18,0,0.6358280026288412,371.0,0.6085058219759958,2
40,24,16,0,0.26818725105476915,322.0,0.2424468300960143,4
40,21,19,0,0.8746293123804207,340.0,0.35409228332900966,1
40,23,17,0,0.42959050784338615,288.0,0.10289067040321243,3
40,18,22,0,0.6358280026288412,408.0,0.9840937587196095,2
40,17,23,0,0.42959050784338615,351.0,0.4358124383925315,3
40,20,20,0,1.0,393.0,0.826382224491681,0
40,19,21,0,0.8746293123804207,405.0,0.9523059934635967,1
40,22,18,0,0.6358280026288412,389.0,0.7852034492480016,2
40,23,17,0,0.42959050784338615,353.0,0.45173393898585346,3
40,25,15,0,0.1538599441628321,265.0,0.051399685278738616,5
40,19,21,0,0.8746293123804207,393.0,0.826382224491681,1
40,20,20,0,1.0,329.0,0.2825841121848498,0
40,18,22,0,0.6358280026288412,308.0,0.17435350978121278,2
40,24,16,0,0.26818725105476915,294.0,0.12139880184622598,4
40,18,22,0,0.6358280026288412,384.0,0.7345573100628826,2
40,23,17,0,0.42959050784338615,384.0,0.7345573100628826,3
40,18,22,0,0.6358280026288412,347.0,0.40493773964954016,2
40,17,23,0,0.42959050784338615,287.0,0.1000314528009767,3
40,19,21,0,0.8746293123804207,358.0,0.49291002014433616,1
40,17,23,0,0.42959050784338615,350.0,0.42797189528209856,3
40,20,20,0,1.0,380.0,0.6948266715426143,0
40,20,20,0,1.0,359.0,0.5013747400735156,0
40,20,20,0,1.0,358.0,0.49291002014433616,0
40,28,12,0,0.01658900337497471,198.0,0.003690388592076488,8
40,20,20,0,1.0,388.0,0.7749952346202917,0
40,24,16,0,0.26818725105476915,341.0,0.3611039877814619,4
40,20,20,0,1.0,374.0,0.6367651425298391,0
40,23,17,0,0.42959050784338615,393.0,0.826382224491681,3
40,20,20,0,1.0,377.0,0.6655508074145473,0
40,20,19,1,1.0,333.0,0.4263605762802376,0
40,21,19,0,0.8746293123804207,354.0,0.45981367328386114,1
40,15,25,0,0.1538599441628321,288.0,0.10289067040321243,5
40,24,16,0,0.26818725105476915,367.0,0.5717037787562731,4
40,27,13,0,0.03847730828420026,329.0,0.2825841121848498,7
40,17,23,0,0.42959050784338615,318.0,0.2213606056466233,3
40,21,19,0,0.8746293123804207,374.0,0.6367651425298391,1
40,17,23,0,0.42959050784338615,343.0,0.3753805605592788,3
40,20,20,0,1.0,403.0,0.9311522501084255,0
40,25,15,0,0.1538599441628321,337.0,0.33356623058170953,5
40,21,19,0,0.8746293123804207,391.0,0.8057269839482615,1
40,15,25,0,0.1538599441628321,331.0,0.2948169606661395,5
40,22,18,0,0.6358280026288412,319.0,0.22650754260575923,2
40,29,11,0,0.006426576095691416,218.0,0.00899504264089046,9
40,18,22,0,0.6358280026288412,337.0,0.33356623058170953,2
40,19,21,0,0.8746293123804207,379.0,0.6850159026034817,1
40,19,21,0,0.8746293123804207,410.0,1.0,1
40,19,21,0,0.8746293123804207,404.0,0.9417240968323313,1
40,20,20,0,1.0,367.0,0.5717037787562731,0
40,17,23,0,0.42959050784338615,348.0,0.4125340336249792,3
40,16,24,0,0.26818725105476915,251.0,0.03207873742940137,4
40,21,19,0,0.8746293123804207,407.0,0.9734926504152099,1
40,23,17,0,0.42959050784338615,357.0,0.48452077669571736,3
40,18,22,0,0.6358280026288412,356.0,0.47620780297620513,2
40,19,21,0,0.8746293123804207,356.0,0.47620780297620513,1
40,20,20,0,1.0,371.0,0.6085058219759958,0
40,25,15,0,0.1538599441628321,291.0,0.11185002994352544,5
40,19,21,0,0.8746293123804207,334.0,0.3138070678778604,1
40,21,19,0,0.8746293123804207,378.0,0.6752568088832049,1
40,19,21,0,0.8746293123804207,402.0,0.9205922683031531,1
40,21,18,1,0.7492586247608418,328.0,0.38692360856438646,1
40,24,16,0,0.26818725105476915,314.0,0.20159339489509875,4
40,18,22,0,0.6358280026288412,324.0,0.25349167909553216,2
40,24,16,0,0.26818725105476915,409.0,0.9946976143110078,4
40,18,22,0,0.6358280026288412,321.0,0.23705031063764181,2
40,25,15,0,0.1538599441628321,338.0,0.34032321635640983,5
40,15,25,0,0.1538599441628321,376.0,0.6558992899281293,5
40,14,26,0,0.0806904677519924,372.0,0.617864971896779,6
40,21,19,0,0.8746293123804207,383.0,0.7245544941888511,1
40,21,19,0,0.8746293123804207,377.0,0.6655508074145473,1
40,13,27,0,0.03847730828420026,309.0,0.17869641572360706,7
40,25,15,0,0.1538599441628321,292.0,0.1149664051754371,5
40,24,16,0,0.26818725105476915,346.0,0.3974238318751304,4
40,19,21,0,0.8746293123804207,395.0,0.8471556244439853,1
40,16,24,0,0.26818725105476915,352.0,0.443733318028535,4
40,17,23,0,0.42959050784338615,328.0,0.2765956516359438,3
40,21,19,0,0.8746293123804207,406.0,0.9628961195248849,1
40,19,20,1,1.0,388.0,0.9777339360258261,1
40,19,21,0,0.8746293123804207,342.0,0.36820016943056544,1
40,20,20,0,1.0,379.0,0.6850159026034817,0
40,21,19,0,0.8746293123804207,323.0,0.24792719178185507,1
40,20,20,0,1.0,378.0,0.6752568088832049,0
40,16,24,0,0.26818725105476915,267.0,0.05481029127986403,4
40,25,15,0,0.1538599441628321,330.0,0.28865784978552256,5
40,18,22,0,0.6358280026288412,332.0,0.30106151267864334,2
40,17,23,0,0.42959050784338615,372.0,0.617864971896779,3
40,20,20,0,1.0,401.0,0.9100459608780511,0
40,15,25,0,0.1538599441628321,319.0,0.22650754260575923,5
40,24,16,0,0.26818725105476915,320.0,0.23173732552095316,4
40,24,16,0,0.26818725105476915,310.0,0.18311741828802042,4
40,26,13,1,0.05325191409792752,292.0,0.1714405122552194,6
40,15,25,0,0.1538599441628321,334.0,0.3138070678778604,5
40,19,21,0,0.8746293123804207,355.0,0.4679718594561564,1
40,17,23,0,0.42959050784338615,328.0,0.2765956516359438,3
40,20,20,0,1.0,396.0,0.8575823361643415,0
40,14,26,0,0.0806904677519924,262.0,0.046610625882749446,6
40,19,21,0,0.8746293123804207,366.0,0.5626676823321759,1
40,20,20,0,1.0,404.0,0.9417240968323313,0
40,24,16,0,0.26818725105476915,356.0,0.47620780297620513,4
40,16,24,0,0.26818725105476915,301.0,0.14608894804041483,4
40,16,24,0,0.26818725105476915,366.0,0.5626676823321759,4
40,20,20,0,1.0,284.0,0.0918240616483672,0
40,17,23,0,0.42959050784338615,347.0,0.40493773964954016,3
40,19,21,0,0.8746293123804207,399.0,0.8890015714441688,1
40,16,24,0,0.26818725105476915,376.0,0.6558992899281293,4
40,17,23,0,0.42959050784338615,401.0,0.9100459608780511,3
40,20,20,0,1.0,400.0,0.8995151304461615,0
40,18,22,0,0.6358280026288412,351.0,0.4358124383925315,2
40,23,17,0,0.42959050784338615,352.0,0.443733318028535,3
40,22,18,0,0.6358280026288412,399.0,0.8890015714441688,2
40,13,27,0,0.03847730828420026,292.0,0.1149664051754371,7
40,22,18,0,0.6358280026288412,354.0,0.45981367328386114,2
40,20,20,0,1.0,378.0,0.6752568088832049,0
40,23,17,0,0.42959050784338615,402.0,0.9205922683031531,3
40,19,21,0,0.8746293123804207,383.0,0.7245544941888511,1
40,22,18,0,0.6358280026288412,349.0,0.42021225081225566,2
40,25,15,0,0.1538599441628321,345.0,0.3899927400161687,5
40,20,20,0,1.0,379.0,0.6850159026034817,0
40,18,22,0,0.6358280026288412,380.0,0.6948266715426143,2
40,20,20,0,1.0,399.0,0.8890015714441688,0
40,18,22,0,0.6358280026288412,403.0,0.9311522501084255,2
40,21,19,0,0.8746293123804207,398.0,0.8785070700851065,1
40,23,17,0,0.42959050784338615,360.0,0.5099141109240009,3
40,25,15,0,0.1538599441628321,246.0,0.02685272056623944,5
40,17,22,1,0.5223973804968411,389.0,0.9888658839962353,3
40,17,23,0,0.42959050784338615,364.0,0.5448004511072213,3
40,19,21,0,0.8746293123804207,380.0,0.6948266715426143,1
40,26,14,0,0.0806904677519924,267.0,0.05481029127986403,6
40,20,20,0,1.0,387.0,0.7648249070225575,0
40,21,19,0,0.8746293123804207,406.0,0.9628961195248849,1
40,24,16,0,0.26818725105476915,343.0,0.3753805605592788,4
40,19,21,0,0.8746293123804207,395.0,0.8471556244439853,1
40,20,20,0,1.0,349.0,0.42021225081225566,0
40,27,13,0,0.03847730828420026,316.0,0.21131373006210197,7
40,19,21,0,0.8746293123804207,333.0,0.3073915451623179,1
40,23,17,0,0.42959050784338615,325.0,0.259140549798758,3
40,18,22,0,0.6358280026288412,368.0,0.5808067661073437,2
40,17,23,0,0.42959050784338615,369.0,0.589975534387122,3
40,21,19,0,0.8746293123804207,369.0,0.589975534387122,1
40,26,14,0,0.0806904677519924,283.0,0.08920892782589362,6
40,22,18,0,0.6358280026288412,404.0,0.9417240968323313,2
40,19,21,0,0.8746293123804207,388.0,0.7749952346202917,1
40,19,20,1,1.0,386.0,0.9554852087213584,1
40,24,16,0,0.26818725105476915,321.0,0.23705031063764181,4
40,19,21,0,0.8746293123804207,338.0,0.34032321635640983,1
40,17,23,0,0.42959050784338615,383.0,0.7245544941888511,3
40,20,20,0,1.0,402.0,0.9205922683031531,0
40,22,18,0,0.6358280026288412,381.0,0.7046876743079338,2
40,22,18,0,0.6358280026288412,371.0,0.6085058219759958,2
40,19,20,1,1.0,389.0,0.9888658839962353,1
40,25,15,0,0.1538599441628321,329.0,0.2825841121848498,5
40,18,22,0,0.6358280026288412,329.0,0.2825841121848498,2
40,17,23,0,0.42959050784338615,312.0,0.19219595044887683,3
40,22,18,0,0.6358280026288412,355.0,0.4679718594561564,2
40,20,20,0,1.0,389.0,0.7852034492480016,0
40,20,20,0,1.0,335.0,0.32030806105103693,0
40,23,17,0,0.42959050784338615,318.0,0.2213606056466233,3
40,20,20,0,1.0,368.0,0.5808067661073437,0
40,21,19,0,0.8746293123804207,372.0,0.617864971896779,1
40,21,19,0,0.8746293123804207,397.0,0.8680334030395898,1
40,21,19,0,0.8746293123804207,360.0,0.5099141109240009,1
40,19,20,1,1.0,348.0,0.5578016554206999,1
40,22,17,1,0.5223973804968411,327.0,0.379311889670666,2
40,25,15,0,0.1538599441628321,313.0,0.19685455255421402,5
40,19,21,0,0.8746293123804207,356.0,0.47620780297620513,1
40,19,21,0,0.8746293123804207,361.0,0.5185272742000961,1
40,19,21,0,0.8746293123804207,361.0,0.5185272742000961,1
40,22,18,0,0.6358280026288412,350.0,0.42797189528209856,2
40,18,22,0,0.6358280026288412,290.0,0.10879914976976579,2
40,14,26,0,0.0806904677519924,302.0,0.14990237551683094,6
40,20,20,0,1.0,330.0,0.28865784978552256,0
40,18,22,0,0.6358280026288412,325.0,0.259140549798758,2
40,22,18,0,0.6358280026288412,393.0,0.826382224491681,2
40,21,19,0,0.8746293123804207,382.0,0.7145974449867936,1
40,18,22,0,0.6358280026288412,392.0,0.8160389817658142,2
40,23,17,0,0.42959050784338615,320.0,0.23173732552095316,3
40,22,18,0,0.6358280026288412,299.0,0.13868038851069286,2
40,23,17,0,0.42959050784338615,307.0,0.17008811905543553,3
40,24,16,0,0.26818725105476915,324.0,0.25349167909553216,4
40,19,21,0,0.8746293123804207,359.0,0.5013747400735156,1
40,23,17,0,0.42959050784338615,399.0,0.8890015714441688,3
40,22,18,0,0.6358280026288412,305.0,0.1617874718067469,2
40,26,14,0,0.0806904677519924,290.0,0.10879914976976579,6
40,22,18,0,0.6358280026288412,365.0,0.5536995567435952,2
40,16,24,0,0.26818725105476915,328.0,0.2765956516359438,4
40,14,26,0,0.0806904677519924,330.0,0.28865784978552256,6
40,20,20,0,1.0,399.0,0.8890015714441688,0
40,20,20,0,1.0,394.0,0.8367550107286661,0
40,17,23,0,0.42959050784338615,293.0,0.11814906760264421,3
40,21,19,0,0.8746293123804207,323.0,0.24792719178185507,1
40,22,18,0,0.6358280026288412,375.0,0.6463036218483467,2
40,19,21,0,0.8746293123804207,393.0,0.826382224491681,1
40,24,16,0,0.26818725105476915,306.0,0.16589964473860164,4
40,20,20,0,1.0,350.0,0.42797189528209856,0
40,23,17,0,0.42959050784338615,395.0,0.8471556244439853,3
40,26,13,1,0.05325191409792752,252.0,0.05413063649743804,6
40,20,20,0,1.0,395.0,0.8471556244439853,0
40,20,20,0,1.0,379.0,0.6850159026034817,0
40,13,27,0,0.03847730828420026,297.0,0.1315581506714807,7
40,22,18,0,0.6358280026288412,371.0,0.6085058219759958,2
40,17,23,0,0.42959050784338615,371.0,0.6085058219759958,3
40,19,21,0,0.8746293123804207,390.0,0.7954479165618977,1
40,22,18,0,0.6358280026288412,401.0,0.9100459608780511,2
40,22,18,0,0.6358280026288412,343.0,0.3753805605592788,2
40,16,24,0,0.26818725105476915,319.0,0.22650754260575923,4
40,19,20,1,1.0,381.0,0.9000525358693964,1
40,23,17,0,0.42959050784338615,359.0,0.5013747400735156,3
40,23,17,0,0.42959050784338615,369.0,0.589975534387122,3
40,17,23,0,0.42959050784338615,261.0,0.0450981847334333,3
40,26,14,0,0.0806904677519924,263.0,0.048164484947847086,6
40,15,25,0,0.1538599441628321,281.0,0.08415465162215696,5
40,18,22,0,0.6358280026288412,380.0,0.6948266715426143,2
40,19,21,0,0.8746293123804207,344.0,0.3826448613508546,1
40,21,19,0,0.8746293123804207,374.0,0.6367651425298391,1
40,19,21,0,0.8746293123804207,302.0,0.14990237551683094,1
40,20,20,0,1.0,402.0,0.9205922683031531,0
40,21,19,0,0.8746293123804207,347.0,0.40493773964954016,1
40,24,16,0,0.26818725105476915,327.0,0.27069234351074556,4
40,19,21,0,0.8746293123804207,361.0,0.5185272742000961,1
40,17,23,0,0.42959050784338615,335.0,0.32030806105103693,3
40,23,17,0,0.42959050784338615,300.0,0.1423485195809917,3
40,21,19,0,0.8746293123804207,401.0,0.9100459608780511,1
40,15,25,0,0.1538599441628321,290.0,0.10879914976976579,5
40,25,15,0,0.1538599441628321,338.0,0.34032321635640983,5
40,18,22,0,0.6358280026288412,376.0,0.6558992899281293,2
40,17,23,0,0.42959050784338615,393.0,0.826382224491681,3
40,17,23,0,0.42959050784338615,379.0,0.6850159026034817,3
40,22,18,0,0.6358280026288412,347.0,0.40493773964954016,2
40,18,22,0,0.6358280026288412,403.0,0.9311522501084255,2
40,13,27,0,0.03847730828420026,293.0,0.11814906760264421,7
40,17,23,0,0.42959050784338615,359.0,0.5013747400735156,3
40,18,22,0,0.6358280026288412,399.0,0.8890015714441688,2
40,16,23,1,0.3367836351899315,352.0,0.5959109338085782,4
40,22,18,0,0.6358280026288412,354.0,0.45981367328386114,2
40,17,23,0,0.42959050784338615,316.0,0.21131373006210197,3
40,15,25,0,0.1538599441628321,326.0,0.26487403590545,5
40,21,19,0,0.8746293123804207,382.0,0.7145974449867936,1
40,21,19,0,0.8746293123804207,407.0,0.9734926504152099,1
40,24,16,0,0.26818725105476915,327.0,0.27069234351074556,4
40,17,23,0,0.42959050784338615,342.0,0.36820016943056544,3
40,18,22,0,0.6358280026288412,346.0,0.3974238318751304,2
40,24,16,0,0.26818725105476915,309.0,0.17869641572360706,4
40,23,17,0,0.42959050784338615,342.0,0.36820016943056544,3
40,18,22,0,0.6358280026288412,341.0,0.3611039877814619,2
40,21,19,0,0.8746293123804207,382.0,0.7145974449867936,1
40,21,19,0,0.8746293123804207,367.0,0.5717037787562731,1
40,18,22,0,0.6358280026288412,303.0,0.1537894909415627,2
40,19,21,0,0.8746293123804207,350.0,0.42797189528209856,1
40,23,17,0,0.42959050784338615,331.0,0.2948169606661395,3
40,22,18,0,0.6358280026288412,306.0,0.16589964473860164,2
40,23,17,0,0.42959050784338615,314.0,0.20159339489509875,3
40,22,18,0,0.6358280026288412,388.0,0.7749952346202917,2
40,18,22,0,0.6358280026288412,405.0,0.9523059934635967,2
40,20,20,0,1.0,375.0,0.6463036218483467,0
40,14,26,0,0.0806904677519924,326.0,0.26487403590545,6
40,16,24,0,0.26818725105476915,355.0,0.4679718594561564,4
40,20,20,0,1.0,368.0,0.5808067661073437,0
40,18,22,0,0.6358280026288412,384.0,0.7345573100628826,2
40,20,20,0,1.0,399.0,0.8890015714441688,0
40,25,14,1,0.10812902140605732,250.0,0.05073674080025537,5
40,22,18,0,0.6358280026288412,374.0,0.6367651425298391,2
40,19,21,0,0.8746293123804207,381.0,0.7046876743079338,1
40,26,14,0,0.0806904677519924,319.0,0.22650754260575923,6
40,26,14,0,0.0806904677519924,343.0,0.3753805605592788,6
40,27,13,0,0.03847730828420026,278.0,0.0770006142774946,7
40,20,20,0,1.0,381.0,0.7046876743079338,0
40,23,17,0,0.42959050784338615,310.0,0.18311741828802042,3
40,20,20,0,1.0,384.0,0.7345573100628826,0
40,21,19,0,0.8746293123804207,385.0,0.7446043581785489,1
40,23,17,0,0.42959050784338615,358.0,0.49291002014433616,3
40,18,22,0,0.6358280026288412,322.0,0.2424468300960143,2
40,21,19,0,0.8746293123804207,398.0,0.8785070700851065,1
40,15,25,0,0.1538599441628321,325.0,0.259140549798758,5
40,19,21,0,0.8746293123804207,406.0,0.9628961195248849,1
40,23,17,0,0.42959050784338615,321.0,0.23705031063764181,3
40,17,23,0,0.42959050784338615,407.0,0.9734926504152099,3
40,20,20,0,1.0,388.0,0.7749952346202917,0
40,11,29,0,0.006426576095691416,192.0,0.002770629538645153,9
40,19,21,0,0.8746293123804207,357.0,0.48452077669571736,1
40,26,14,0,0.0806904677519924,283.0,0.08920892782589362,6
40,23,17,0,0.42959050784338615,303.0,0.1537894909415627,3
40,19,21,0,0.8746293123804207,371.0,0.6085058219759958,1
40,21,19,0,0.8746293123804207,410.0,1.0,1
40,21,19,0,0.8746293123804207,390.0,0.7954479165618977,1
40,19,21,0,0.8746293123804207,354.0,0.45981367328386114,1
40,18,22,0,0.6358280026288412,360.0,0.5099141109240009,2
40,25,15,0,0.1538599441628321,278.0,0.0770006142774946,5
40,21,19,0,0.8746293123804207,398.0,0.8785070700851065,1
40,23,17,0,0.42959050784338615,362.0,0.5272133391008538,3
40,25,15,0,0.1538599441628321,252.0,0.033219984823517734,5
40,19,21,0,0.8746293123804207,397.0,0.8680334030395898,1
40,20,20,0,1.0,364.0,0.5448004511072213,0
40,17,23,0,0.42959050784338615,303.0,0.1537894909415627,3
40,22,18,0,0.6358280026288412,358.0,0.49291002014433616,2
40,21,19,0,0.8746293123804207,406.0,0.9628961195248849,1
40,17,23,0,0.42959050784338615,378.0,0.6752568088832049,3
40,23,17,0,0.42959050784338615,320.0,0.23173732552095316,3
40,22,18,0,0.6358280026288412,383.0,0.7245544941888511,2
40,22,17,1,0.5223973804968411,310.0,0.2642510247815373,2
40,15,25,0,0.1538599441628321,327.0,0.27069234351074556,5
40,20,20,0,1.0,402.0,0.9205922683031531,0
